Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
6527841,"A Conspiracy of Kings (The Queen's Thief, #4)",Megan Whalen Turner,"Turner, Megan Whalen",,"=""0061870935""","=""9780061870934""",0,4.10,Greenwillow Books/HarperCollins Publishers,Hardcover,316,2010,2010,,2020/10/21,to-read,to-read (#638),to-read,,,,0,0
40159,"The King of Attolia (The Queen's Thief, #3)",Megan Whalen Turner,"Turner, Megan Whalen",,"=""006083577X""","=""9780060835774""",0,4.38,Greenwillow Books,Hardcover,387,2006,2006,,2020/10/21,to-read,to-read (#637),to-read,,,,0,0
40158,"The Queen of Attolia (The Queen's Thief, #2)",Megan Whalen Turner,"Turner, Megan Whalen",,"=""0060841826""","=""9780060841829""",0,4.18,Eos,Paperback,362,2006,2000,,2020/10/21,to-read,to-read (#636),to-read,,,,0,0
448873,"The Thief (The Queen's Thief, #1)",Megan Whalen Turner,"Turner, Megan Whalen",,"=""0060824972""","=""9780060824976""",0,3.86,Greenwillow Books,Paperback,280,2005,1996,,2020/10/21,to-read,to-read (#635),to-read,,,,0,0
382450,Fevre Dream,George R.R. Martin,"Martin, George R.R.",,"=""0553383051""","=""9780553383058""",3,3.89,Bantam,Paperback,334,2004,1982,2020/10/20,2020/10/12,,,read,"Warning: Here be N-Words.<br/>Short and entertaining. A good quick read when you do not want to be emotionally drained.<br/>A bit heavy on the N-word for my taste, even if it's fitting for the period.<br/><br/>",,,1,0
18405221,"Queen of Fire (Raven's Shadow, #3)",Anthony Ryan,"Ryan, Anthony",,"=""""","=""""",2,3.70,Ace,Kindle Edition,643,2015,2015,2020/10/20,2019/12/07,,,read,"DNF. This book is not for me. <br/><br/>It is too slow, has too many PoV's that i do not care for, and the characters do not have their unique voice. If somebody gave me this book and then gave me book 1 i would have never guessed that they are from the same series.",,,1,0
21023409,The Wake,Paul Kingsnorth,"Kingsnorth, Paul",,"=""1908717866""","=""9781908717863""",0,4.01,Unbound,Hardcover,365,2014,2014,,2020/10/14,to-read,to-read (#634),to-read,,,,0,0
10193060,Miserere: An Autumn Tale,T. Frohock,"Frohock, T.",,"=""1597802891""","=""9781597802895""",0,3.78,Night Shade Books,Paperback,280,2011,2011,,2020/10/12,to-read,to-read (#633),to-read,,,,0,0
13543121,Between Two Fires,Christopher Buehlman,"Buehlman, Christopher",,"=""1937007863""","=""9781937007867""",5,4.25,Ace,Hardcover,432,2012,2012,2020/10/12,2020/10/01,,,read,"4.5/5  --- Medieval Horror done right. <br/><br/><bold>Plot</bold>: The story takes place during the outbreak of the plague in 1348, France. A disgraced knight now brigand meets a young girl that seems to be guided by an unseen hand. Together they travel to the lands, hoping to stop what seems to be the end of the world. But it seems that the the plague is not the only thing let loose on the world of man. Strange things are happening and even stranger creatures are walking amongst the living.<br/><br/><bold>My two cents</bold>: <br/>* The author does a great job at depicting contact with the otherworldly. You will be asking yourself at certain points in this book if you are reading a dream sequence or if this is really happening, sharing the point of view of a clueless character.<br/>Another strong suit is the fact that sometimes less is more. Details are omitted, and that can make strange things even stranger and scarier.<br/><br/>* Character development is is somewhere between good to very good. The knight grew on me just a little bit more than the girl. There are other characters during this story that will grow on you, but i would not consider them part of the main PoV's.<br/><br/>Closing thoughts: This book is a solid mix between the horror and medieval fantasy genres. It has strong characters and a strong plot. Depth and lengthy explanations are sacrificed for a fluid and steadily moving plot (but that should be expected from a book with this page count).<br/>Read it. You (probably) won't regret it.<br/>",,,1,0
53320666,Children of the Fang and Other Genealogies,John  Langan,"Langan, John",Stephen Graham Jones,"=""1939905605""","=""9781939905604""",0,4.08,Word Horde,Paperback,378,2020,2020,,2020/10/08,to-read,to-read (#632),to-read,,,,0,0
49090039,Bloodlines (Warhammer Crime),Chris Wraight,"Wraight, Chris",,"=""1789991609""","=""9781789991604""",4,4.13,Black Library,Paperback,320,2020,2020,2020/10/07,2020/10/07,,,read,"3.75 / 5 Short and sweet, perfect for a quick distraction.<br/><br/>I read this book because i wanted to take a break from the one thousand pages, high stackes, emotional investment books (i'm looking at you, Liveship Traders).<br/><br/>The book follows a detective / investigator of the rank of Prosecutor on an imperial world.<br/>You do not really have to be familiar with the 40k universe to enjoy this book, but i expect people who read this will be 40k nerds. <br/><br/>The pacing is fast. Not break-neck, but there are no slumps or slow-downs of the story. The main character is well written and fleshed out just enough. All in all this is an enjoyable and quick read.<br/><br/>SPOILERS!!!!!<br/>Bonus speculation in case we get a follow-up:<br/><spoiler> If you know your 40k and you payed even a bit of attention during the novel, you will probably come to the conclusion that our PoV is unknowingly part of a Genestealer cult. If this story ever gets a part two, this is probably where the story will go.</spoiler>",,,2,0
29939027,"Within the Sanctuary of Wings (The Memoirs of Lady Trent, #5)",Marie Brennan,"Brennan, Marie",,"=""0765377659""","=""9780765377654""",0,4.39,Tor Books,Hardcover,333,2017,2017,,2020/10/02,to-read,to-read (#630),to-read,,,,0,0
25481955,"In the Labyrinth of Drakes (The Memoirs of Lady Trent, #4)",Marie Brennan,"Brennan, Marie",,"=""""","=""""",0,4.38,Tor Books,Kindle Edition,351,2016,2016,,2020/10/02,to-read,to-read (#629),to-read,,,,0,0
29635160,"From the Editorial Page of the Falchester Weekly Review (The Memoirs of Lady Trent, #3.5)",Marie Brennan,"Brennan, Marie",,"=""""","=""""",0,4.12,Tor Books,Kindle Edition,13,2016,2016,,2020/10/02,to-read,to-read (#628),to-read,,,,0,0
21893608,"The Voyage of the Basilisk (The Memoirs of Lady Trent, #3)",Marie Brennan,"Brennan, Marie",,"=""""","=""""",0,4.19,Tor Books,Kindle Edition,370,2015,2015,,2020/10/02,to-read,to-read (#627),to-read,,,,0,0
17910078,"The Tropic of Serpents (The Memoirs of Lady Trent, #2)",Marie Brennan,"Brennan, Marie",,"=""0765331977""","=""9780765331977""",0,4.03,Tor Books,Hardcover,331,2014,2014,,2020/10/02,to-read,to-read (#626),to-read,,,,0,0
12974372,"A Natural History of Dragons (The Memoirs of Lady Trent, #1)",Marie Brennan,"Brennan, Marie",,"=""0765331969""","=""9780765331960""",0,3.84,Tor Books,Hardcover,334,2013,2013,,2020/10/02,to-read,to-read (#625),to-read,,,,0,0
2761171,Company of Liars,Karen Maitland,"Maitland, Karen",,"=""0718153227""","=""9780718153229""",0,3.85,Michael Joseph,Hardcover,576,2008,2008,,2020/10/02,to-read,to-read (#624),to-read,,,,0,0
18480267,Black Monastery,William Stacey,"Stacey, William",,"=""""","=""9780991965809""",0,3.84,Bastard Sword Press,Paperback,253,2013,2013,,2020/10/02,to-read,to-read (#623),to-read,,,,0,0
41555965,"Hollow Empire (Poison Wars, #2)",Sam Hawke,"Hawke, Sam",,"=""0765396947""","=""9780765396945""",0,4.12,Tor Books,Paperback,560,2020,2020,,2020/09/26,to-read,to-read (#620),to-read,,,,0,0
36225135,"City of Lies (Poison Wars, #1)",Sam Hawke,"Hawke, Sam",,"=""""","=""""",0,3.79,Tor Books,Kindle Edition,503,2018,2018,,2020/09/26,to-read,to-read (#619),to-read,,,,0,0
29588376,"The Lies of Locke Lamora (Gentleman Bastard, #1)",Scott Lynch,"Lynch, Scott",,"=""""","=""""",5,4.30,Spectra,Kindle Edition,752,2006,2006,2019/11/08,2019/09/02,,,read,,,,1,0
18138189,"Tower Lord (Raven's Shadow, #2)",Anthony Ryan,"Ryan, Anthony",,"=""0425265625""","=""9780425265628""",4,4.17,Ace Hardcover,Hardcover,608,2014,2014,2020/09/21,2019/12/07,,,read,,,,1,0
53543063,"Black Sun (Between Earth and Sky, #1)",Rebecca Roanhorse,"Roanhorse, Rebecca",,"=""""","=""""",0,4.21,Gallery / Saga Press,Kindle Edition,461,2020,2020,,2020/09/20,to-read,to-read (#618),to-read,,,,0,0
41211268,The Last Road,K.V. Johansen,"Johansen, K.V.",,"=""""","=""""",0,4.25,Prometheus Books,Paperback,576,2019,2019,,2020/09/19,to-read,to-read (#617),to-read,,,,0,0
28588166,Gods of Nabban (Marakand #3),K.V. Johansen,"Johansen, K.V.",,"=""1633882039""","=""9781633882034""",0,4.31,Pyr,Paperback,565,2016,2016,,2020/09/19,to-read,to-read (#616),to-read,,,,0,0
20697569,"The Lady (Marakand, #2)",K.V. Johansen,"Johansen, K.V.",,"=""1616149809""","=""9781616149802""",0,4.06,Pyr,Paperback,435,2014,2014,,2020/09/19,to-read,to-read (#615),to-read,,,,0,0
18457901,"The Leopard (Marakand, #1)",K.V. Johansen,"Johansen, K.V.",,"=""1616149035""","=""9781616149031""",0,3.53,Pyr,Paperback,432,2014,2014,,2020/09/19,to-read,to-read (#614),to-read,,,,0,0
11282970,Blackdog,K.V. Johansen,"Johansen, K.V.",,"=""1616145218""","=""9781616145217""",0,3.63,Pyr,Paperback,547,2011,2011,,2020/09/19,to-read,to-read (#613),to-read,,,,0,0
45016688,"False Value (Rivers of London, #8)",Ben Aaronovitch,"Aaronovitch, Ben",,"=""""","=""""",0,4.11,Gollancz,Kindle Edition,416,2020,2020,,2020/09/17,to-read,to-read (#612),to-read,,,,0,0
36534574,"Lies Sleeping (Rivers of London, #7)",Ben Aaronovitch,"Aaronovitch, Ben",,"=""1473207819""","=""9781473207813""",0,4.25,Gollancz ,Hardcover,406,2018,2018,,2020/09/17,to-read,to-read (#611),to-read,,,,0,0
21479290,"The Hanging Tree (Rivers of London, #6)",Ben Aaronovitch,"Aaronovitch, Ben",,"=""0575132558""","=""9780575132559""",0,4.22,Gollancz,Hardcover,387,2016,2016,,2020/09/17,to-read,to-read (#610),to-read,,,,0,0
20499240,"Foxglove Summer (Rivers of London, #5)",Ben Aaronovitch,"Aaronovitch, Ben",,"=""0575132507""","=""9780575132504""",0,4.20,Gollancz,Hardcover,377,2014,2014,,2020/09/17,to-read,to-read (#609),to-read,,,,0,0
16078584,"Broken Homes (Rivers of London, #4)",Ben Aaronovitch,"Aaronovitch, Ben",,"=""0575132469""","=""9780575132467""",0,4.17,Gollancz,Hardcover,357,2013,2013,,2020/09/17,to-read,to-read (#608),to-read,,,,0,0
10814687,"Whispers Under Ground (Rivers of London, #3)",Ben Aaronovitch,"Aaronovitch, Ben",,"=""0575097647""","=""9780575097643""",0,4.15,Gollancz,Hardcover,418,2012,2012,,2020/09/17,to-read,to-read (#607),to-read,,,,0,0
10381195,"Moon Over Soho (Rivers of London, #2)",Ben Aaronovitch,"Aaronovitch, Ben",,"=""0575097604""","=""9780575097605""",0,4.09,Gollancz,Hardcover,375,2011,2011,,2020/09/17,to-read,to-read (#606),to-read,,,,0,0
9317452,"Rivers of London (Rivers of London, #1)",Ben Aaronovitch,"Aaronovitch, Ben",,"=""0575097566""","=""9780575097568""",0,3.87,Gollancz,Hardcover,392,2011,2011,,2020/09/17,to-read,to-read (#605),to-read,,,,0,0
31817749,"The Stone Sky (The Broken Earth, #3)",N.K. Jemisin,"Jemisin, N.K.",,"=""""","=""""",0,4.35,Orbit,Paperback,416,2017,2017,,2019/07/22,to-read,to-read (#604),to-read,,,,0,0
13569581,"Blood Song (Raven's Shadow, #1)",Anthony Ryan,"Ryan, Anthony",,"=""""","=""""",5,4.42,Anthony  Ryan,Kindle Edition,591,2012,2011,2020/09/11,2019/12/07,,,read,4.5/5 <br/><br/>This book is absolutely devoid of any innovation in terms of tropes or plot.<br/>But it is executed with such mastery that you want to keep reading and find out what becomes of Vaelin.,,,1,0
45100,"Ship of Magic (Liveship Traders, #1)",Robin Hobb,"Hobb, Robin",,"=""000649885X""","=""9780006498858""",5,4.19,Voyager,Mass Market Paperback,880,1999,1998,2020/08/28,2020/06/17,,,read,,,,1,0
43587154,"Jade City (The Green Bone Saga, #1)",Fonda Lee,"Lee, Fonda",,"=""0316440884""","=""9780316440882""",4,4.11,Orbit,Paperback,560,2018,2017,2020/08/28,2019/09/02,,,read,,,,1,0
13648,"Gifts (Annals of the Western Shore, #1)",Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""0152051244""","=""9780152051242""",0,3.75,Harcourt,Paperback,286,2006,2004,,2020/06/14,"to-read, roman-greek-inspired","to-read (#511), roman-greek-inspired (#6)",to-read,,,,0,0
13647,"Voices (Annals of the Western Shore, #2)",Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""0152056785""","=""9780152056780""",0,3.94,Harcourt ,Hardcover,341,2006,2006,,2020/06/14,"to-read, roman-greek-inspired","to-read (#512), roman-greek-inspired (#5)",to-read,,,,0,0
68020,"Powers (Annals of the Western Shore, #3)",Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""0152057706""","=""9780152057701""",0,4.05,Clarion Books,Hardcover,502,2007,2007,,2020/06/14,"to-read, roman-greek-inspired","to-read (#513), roman-greek-inspired (#4)",to-read,,,,0,0
322067,Soldier of the Mist (Latro #1),Gene Wolfe,"Wolfe, Gene",,"=""0812558154""","=""9780812558159""",0,3.96,Tor Books,Paperback,335,1987,1986,,2020/06/14,"to-read, roman-greek-inspired","to-read (#508), roman-greek-inspired (#3)",to-read,,,,0,0
630402,Soldier of Arete (Latro #2),Gene Wolfe,"Wolfe, Gene",,"=""0812511557""","=""9780812511550""",0,4.14,Tor Books,Paperback,354,1990,1989,,2020/06/14,"to-read, roman-greek-inspired","to-read (#509), roman-greek-inspired (#2)",to-read,,,,0,0
40997,Soldier of Sidon (Latro #3),Gene Wolfe,"Wolfe, Gene",,"=""0765316641""","=""9780765316646""",0,4.01,Tor Books,Hardcover,320,2006,2006,,2020/06/14,"to-read, roman-greek-inspired","to-read (#510), roman-greek-inspired (#1)",to-read,,,,0,0
36455852,"Redemption's Blade (After the War, #1)",Adrian Tchaikovsky,"Tchaikovsky, Adrian",,"=""178108579X""","=""9781781085790""",0,3.90,Solaris,Paperback,367,2018,2018,,2020/08/23,to-read,to-read (#603),to-read,,,,0,0
32050890,"Already Comes Darkness (The Song of the Ash Tree, #3)",T.L. Greylock,"Greylock, T.L.",,"=""0996536663""","=""9780996536660""",0,4.30,Grass Crown Press,Paperback,428,2017,2017,,2020/08/19,to-read,to-read (#602),to-read,,,,0,0
29102544,"The Hills of Home (The Song of the Ash Tree, #2)",T.L. Greylock,"Greylock, T.L.",,"=""0996536639""","=""9780996536639""",0,4.07,Grass Crown Press,Paperback,344,2016,2016,,2020/08/19,to-read,to-read (#601),to-read,,,,0,0
25773101,"The Blood-Tainted Winter (The Song of the Ash Tree, #1)",T.L. Greylock,"Greylock, T.L.",,"=""0996536604""","=""9780996536608""",0,3.87,Grass Crown Press,Paperback,368,2015,2015,,2020/08/19,to-read,to-read (#600),to-read,,,,0,0
54264599,"Shadows of Ivory (The Godforged Chronicles, #1)",T.L. Greylock,"Greylock, T.L.",Bryce O'Connor,"=""""","=""""",0,4.03,"Wraithmarked Creative, LLC",Kindle Edition,500,2020,2020,,2020/08/19,to-read,to-read (#599),to-read,,,,0,0
26228034,"The Obelisk Gate (The Broken Earth, #2)",N.K. Jemisin,"Jemisin, N.K.",,"=""""","=""""",4,4.31,Orbit,Paperback,410,2016,2016,2020/08/10,2019/07/22,,,read,,,,1,0
54874265,"Untitled (The Masquerade, #4)",Seth Dickinson,"Dickinson, Seth",,"=""""","=""""",0,4.46,Tor Books,,,,,,2020/08/10,to-read,to-read (#598),to-read,,,,0,0
52379336,"The Tyrant Baru Cormorant (The Masquerade, #3)",Seth Dickinson,"Dickinson, Seth",,"=""0765380765""","=""9780765380760""",0,4.33,Tor Books,Hardcover,656,2020,2020,,2020/08/10,to-read,to-read (#598),to-read,,,,0,0
33396914,"Assassin's Quest (Farseer Trilogy, #3)",Robin Hobb,"Hobb, Robin",,"=""""","=""""",5,4.19,Spectra,Kindle Edition,869,2020,1997,2020/08/03,2019/12/12,,,read,"This book seems to be polarizing. Some people love it, some people hate it.<br/>I personally loved it, but i still had to put it down sometimes because it frustrated me so much.<br/><br/>Why is this book furstrating you ask?<br/>1) It is extremly slow. <br/>2) Fitz is human.<br/><br/>You might ask how the second point is bad. But let me tell you: After reading so many fantasy books with overly intelligent / competent protagonists it is EXTREMLY frustrating having to read a character that is just as stupid and incompetent at things as the reader. Fitz learns the hard way. He learns by failing. And sometimes he just fails without taking away anything from it.<br/><br/>---<br/><br/>Having said that, this book is great! The story is told with great love to detail and coherency. Fitz is finally forced to confront reality and venture out with his Wit-bond Nighteyes. He will make difficult decisions and reunite with old friends. <br/><br/>And most importantly of all: This book will answer SO MANY questions the reader had about Fitz and / or some of his previous blunders ( or why  he is why he is ).<br/><br/>This is also a book that will probably make you cry if you are invested in the story.<br/><br/>4.5/5 I am absolutely STOKED to read the rest of this series. Robin Hobb has clearly demostrated that she KNOWS what she is doing and she does it with a purpose.",,,1,0
48502320,Armageddon (Expeditionary Force),Craig Alanson,"Alanson, Craig",,"=""169557866X""","=""9781695578661""",0,4.41,Independently published,Paperback,366,2019,2019,,2020/06/30,to-read,to-read (#563),to-read,,,,0,0
3754026,"Beyond the Shadows (Night Angel, #3)",Brent Weeks,"Weeks, Brent",,"=""0316033669""","=""9780316033664""",0,4.27,Orbit,Mass Market Paperback,689,2008,2008,,2020/07/29,to-read,to-read (#597),to-read,,,,0,0
3227063,"The Way of Shadows (Night Angel, #1)",Brent Weeks,"Weeks, Brent",,"=""0316033677""","=""9780316033671""",0,4.15,Orbit,Mass Market Paperback,645,2008,2008,,2020/07/29,to-read,to-read (#596),to-read,,,,0,0
3754016,"Shadow's Edge (Night Angel, #2)",Brent Weeks,"Weeks, Brent",,"=""0316033650""","=""9780316033657""",0,4.25,Orbit,Mass Market Paperback,636,2008,2008,,2020/07/29,to-read,to-read (#595),to-read,,,,0,0
33590260,"Kingdom of Ash (Throne of Glass, #7)",Sarah J. Maas,"Maas, Sarah J.",Mario Pulver,"=""""","=""""",0,4.63,Bloomsbury YA,Hardcover,980,2018,2018,,2020/07/28,to-read,to-read (#594),to-read,,,,0,0
31450852,"Tower of Dawn (Throne of Glass, #6)",Sarah J. Maas,"Maas, Sarah J.",,"=""""","=""""",0,4.27,Bloomsbury USA Childrens,Hardcover,660,2017,2017,,2020/07/28,to-read,to-read (#593),to-read,,,,0,0
28260587,"Empire of Storms (Throne of Glass, #5)",Sarah J. Maas,"Maas, Sarah J.",,"=""""","=""""",0,4.57,Bloomsbury Children's Books,Hardcover,689,2016,2016,,2020/07/28,to-read,to-read (#592),to-read,,,,0,0
18006496,"Queen of Shadows (Throne of Glass, #4)",Sarah J. Maas,"Maas, Sarah J.",,"=""""","=""""",0,4.56,Bloomsbury USA Childrens,Hardcover,648,2015,2015,,2020/07/28,to-read,to-read (#591),to-read,,,,0,0
20613470,"Heir of Fire (Throne of Glass, #3)",Sarah J. Maas,"Maas, Sarah J.",,"=""""","=""""",0,4.46,Bloomsbury USA Childrens,Hardcover,565,2014,2014,,2020/07/28,to-read,to-read (#590),to-read,,,,0,0
17167166,"Crown of Midnight (Throne of Glass, #2)",Sarah J. Maas,"Maas, Sarah J.",,"=""""","=""""",0,4.36,Bloomsbury USA Childrens,Hardcover,420,2013,2013,,2020/07/28,to-read,to-read (#589),to-read,,,,0,0
7896527,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,"Maas, Sarah J.",,"=""""","=""""",0,4.19,Bloomsbury USA Children's,Hardcover,406,2012,2012,,2020/07/28,to-read,to-read (#588),to-read,,,,0,0
16130760,"Dawn Study (Soulfinders, #3; Study, #6)",Maria V. Snyder,"Snyder, Maria V.",,"=""""","=""""",0,4.18,MIRA,Kindle Edition,478,2017,2017,,2020/07/28,to-read,to-read (#587),to-read,,,,0,0
16130759,Night Study (Soulfinders #2; Study #5),Maria V. Snyder,"Snyder, Maria V.",,"=""""","=""""",0,4.22,MIRA Ink,Kindle Edition,400,2016,2016,,2020/07/28,to-read,to-read (#586),to-read,,,,0,0
16130758,"Shadow Study (Soulfinders #1; Study, #4)",Maria V. Snyder,"Snyder, Maria V.",,"=""""","=""""",0,4.08,Mira,Paperback,384,2014,2015,,2020/07/28,to-read,to-read (#586),to-read,,,,0,0
1966969,"Fire Study (Study, #3)",Maria V. Snyder,"Snyder, Maria V.",,"=""0778325342""","=""9780778325345""",0,3.92,Mira,Paperback,441,2008,2008,,2020/07/28,to-read,to-read (#585),to-read,,,,0,0
